ID,Provincia,Latitud,Longitud,Localidad,SitioCodigo,Area_(m2),Taxa,Especie,EspecieCodigo,Talla_(cm),Abundancia,Densidad_(org/m2)
890,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,100,Tetraodontidae,Canthigaster punctatissima,CAN_PUN,10,5,0.1
891,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,100,Tetraodontidae,Canthigaster punctatissima,CAN_PUN,15,3,0.06
892,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,100,Cirrhitidae,Cirrhitus rivulatus,CIR_RIV,15,1,0.02
893,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,100,Cirrhitidae,Cirrhitus rivulatus,CIR_RIV,20,2,0.04
894,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,100,Diodontidae,Diodon holocanthus,DIO_HOL,20,1,0.02
895,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,100,Ophichthidae,Myrichthys tigrinus,MYR_TIG,30,1,0.02
896,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,100,Blenniidae,Ophioblennius steindachneri,OPH_STE,15,13,0.26
897,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,100,Blenniidae,Ophioblennius steindachneri,OPH_STE,20,3,0.06
898,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,100,Acanthuridae,Prionurus laticlavius,PRI_LAT,15,5,0.1
899,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,100,Acanthuridae,Prionurus laticlavius,PRI_LAT,15,9,0.18
900,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,100,Scaridae,Scarus ghobban,SCA_GHO,15,40,0.8
901,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,100,Scaridae,Scarus ghobban,SCA_GHO,20,12,0.24
902,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,100,Scaridae,Scarus ghobban,SCA_GHO,25,4,0.08
903,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,100,Serranidae,Serranus psittacinus,SER_PSI,15,3,0.06
904,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,100,Serranidae,Serranus psittacinus,SER_PSI,20,4,0.08
905,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,100,Pomacentridae,Stegastes acapulcoensis,STE_ACA,15,3,0.06
906,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,100,Balistidae,Sufflamen verres,SUF_VER,10,1,0.02
907,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,100,Balistidae,Sufflamen verres,SUF_VER,15,1,0.02
908,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,100,Labridae,Thalassoma lucasanum,THA_LUC,10,2,0.04
909,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,100,Labridae,Thalassoma lucasanum,THA_LUC,15,17,0.34
910,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,100,Labridae,Thalassoma lucasanum,THA_LUC,20,1,0.02
911,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,100,Pomacentridae,Abudefduf troschelii,ABU_TRO,5,2,0.04
912,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,100,Pomacentridae,Abudefduf troschelii,ABU_TRO,10,50,1
913,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,100,Tetraodontidae,Canthigaster punctatissima,CAN_PUN,10,4,0.08
914,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,100,Pomacentridae,Chromis atrilobata,CHR_ATR,10,20,0.4
915,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,100,Cirrhitidae,Cirrhitus rivulatus,CIR_RIV,15,2,0.04
916,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,100,Cirrhitidae,Cirrhitus rivulatus,CIR_RIV,20,3,0.06
917,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,100,Diodontidae,Diodon holocanthus,DIO_HOL,20,1,0.02
918,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,100,Fistulariidae,Fistularia commersonii,FIS_COM,50,5,0.1
919,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,100,Chaetodontidae,Johnrandallia nigrirostris,JOH_NIG,10,1,0.02
920,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,100,Chaetodontidae,Johnrandallia nigrirostris,JOH_NIG,20,15,0.3
921,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,100,Chaetodontidae,Johnrandallia nigrirostris,JOH_NIG,25,1,0.02
922,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,100,Pomacentridae,Microspathodon dorsalis,MIC_DOR,25,1,0.02
923,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,100,Ophichthidae,Myrichthys tigrinus,MYR_TIG,30,1,0.02
924,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,100,Blenniidae,Ophioblennius steindachneri,OPH_STE,10,1,0.02
925,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,100,Blenniidae,Ophioblennius steindachneri,OPH_STE,15,2,0.04
926,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,100,Blenniidae,Ophioblennius steindachneri,OPH_STE,20,8,0.16
927,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,100,Blenniidae,Ophioblennius steindachneri,OPH_STE,25,3,0.06
928,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,100,Scaridae,Scarus ghobban,SCA_GHO,15,2,0.04
929,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,100,Scaridae,Scarus ghobban,SCA_GHO,20,1,0.02
930,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,100,Serranidae,Serranus psittacinus,SER_PSI,10,2,0.04
931,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,100,Serranidae,Serranus psittacinus,SER_PSI,15,3,0.06
932,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,100,Serranidae,Serranus psittacinus,SER_PSI,25,1,0.02
933,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,100,Pomacentridae,Stegastes acapulcoensis,STE_ACA,5,2,0.04
934,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,100,Pomacentridae,Stegastes acapulcoensis,STE_ACA,10,2,0.04
935,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,100,Pomacentridae,Stegastes acapulcoensis,STE_ACA,15,34,0.68
936,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,100,Pomacentridae,Stegastes acapulcoensis,STE_ACA,20,56,1.12
937,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,100,Balistidae,Sufflamen verres,SUF_VER,15,2,0.04
938,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,100,Labridae,Thalassoma lucasanum,THA_LUC,5,35,0.7
939,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,100,Labridae,Thalassoma lucasanum,THA_LUC,10,91,1.82
940,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,100,Labridae,Thalassoma lucasanum,THA_LUC,15,30,0.6
941,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,100,Labridae,Thalassoma lucasanum,THA_LUC,20,11,0.22
942,Guanacaste,10.938896,-85.732617,CUAJINIQUIL,SR_HACHAL,100,Tetraodontidae,Arothron hispidus,ARO_HIS,35,1,0.02
943,Guanacaste,10.938896,-85.732617,CUAJINIQUIL,SR_HACHAL,100,Tetraodontidae,Canthigaster punctatissima,CAN_PUN,10,9,0.18
944,Guanacaste,10.938896,-85.732617,CUAJINIQUIL,SR_HACHAL,100,Tetraodontidae,Canthigaster punctatissima,CAN_PUN,15,13,0.26
945,Guanacaste,10.938896,-85.732617,CUAJINIQUIL,SR_HACHAL,100,Chaetodontidae,Chaetodon humeralis,CHA_HUM,10,2,0.04
946,Guanacaste,10.938896,-85.732617,CUAJINIQUIL,SR_HACHAL,100,Cirrhitidae,Cirrhitichthys oxycephalus,CIR_OXY,10,2,0.04
947,Guanacaste,10.938896,-85.732617,CUAJINIQUIL,SR_HACHAL,100,Cirrhitidae,Cirrhitichthys oxycephalus,CIR_OXY,15,2,0.04
948,Guanacaste,10.938896,-85.732617,CUAJINIQUIL,SR_HACHAL,100,Cirrhitidae,Cirrhitus rivulatus,CIR_RIV,10,2,0.04
949,Guanacaste,10.938896,-85.732617,CUAJINIQUIL,SR_HACHAL,100,Cirrhitidae,Cirrhitus rivulatus,CIR_RIV,15,2,0.04
950,Guanacaste,10.938896,-85.732617,CUAJINIQUIL,SR_HACHAL,100,Diodontidae,Diodon holocanthus,DIO_HOL,15,6,0.12
951,Guanacaste,10.938896,-85.732617,CUAJINIQUIL,SR_HACHAL,100,Diodontidae,Diodon holocanthus,DIO_HOL,20,5,0.1
952,Guanacaste,10.938896,-85.732617,CUAJINIQUIL,SR_HACHAL,100,Fistulariidae,Fistularia commersonii,FIS_COM,30,4,0.08
953,Guanacaste,10.938896,-85.732617,CUAJINIQUIL,SR_HACHAL,100,Fistulariidae,Fistularia commersonii,FIS_COM,45,5,0.1
954,Guanacaste,10.938896,-85.732617,CUAJINIQUIL,SR_HACHAL,100,Pomacanthidae,Holacanthus passer,HOL_PAS,10,2,0.04
955,Guanacaste,10.938896,-85.732617,CUAJINIQUIL,SR_HACHAL,100,Chaetodontidae,Johnrandallia nigrirostris,JOH_NIG,15,1,0.02
956,Guanacaste,10.938896,-85.732617,CUAJINIQUIL,SR_HACHAL,100,Blenniidae,Ophioblennius steindachneri,OPH_STE,10,8,0.16
957,Guanacaste,10.938896,-85.732617,CUAJINIQUIL,SR_HACHAL,100,Blenniidae,Ophioblennius steindachneri,OPH_STE,15,5,0.1
958,Guanacaste,10.938896,-85.732617,CUAJINIQUIL,SR_HACHAL,100,Scaridae,Scarus ghobban,SCA_GHO,10,15,0.3
959,Guanacaste,10.938896,-85.732617,CUAJINIQUIL,SR_HACHAL,100,Scaridae,Scarus ghobban,SCA_GHO,15,35,0.7
960,Guanacaste,10.938896,-85.732617,CUAJINIQUIL,SR_HACHAL,100,Scaridae,Scarus ghobban,SCA_GHO,20,9,0.18
961,Guanacaste,10.938896,-85.732617,CUAJINIQUIL,SR_HACHAL,100,Serranidae,Serranus psittacinus,SER_PSI,10,6,0.12
962,Guanacaste,10.938896,-85.732617,CUAJINIQUIL,SR_HACHAL,100,Serranidae,Serranus psittacinus,SER_PSI,15,8,0.16
963,Guanacaste,10.938896,-85.732617,CUAJINIQUIL,SR_HACHAL,100,Serranidae,Serranus psittacinus,SER_PSI,20,2,0.04
964,Guanacaste,10.938896,-85.732617,CUAJINIQUIL,SR_HACHAL,100,Pomacentridae,Stegastes acapulcoensis,STE_ACA,10,1,0.02
965,Guanacaste,10.938896,-85.732617,CUAJINIQUIL,SR_HACHAL,100,Pomacentridae,Stegastes acapulcoensis,STE_ACA,15,8,0.16
966,Guanacaste,10.938896,-85.732617,CUAJINIQUIL,SR_HACHAL,100,Pomacentridae,Stegastes acapulcoensis,STE_ACA,20,1,0.02
967,Guanacaste,10.938896,-85.732617,CUAJINIQUIL,SR_HACHAL,100,Balistidae,Sufflamen verres,SUF_VER,10,2,0.04
968,Guanacaste,10.938896,-85.732617,CUAJINIQUIL,SR_HACHAL,100,Balistidae,Sufflamen verres,SUF_VER,15,1,0.02
969,Guanacaste,10.938896,-85.732617,CUAJINIQUIL,SR_HACHAL,100,Labridae,Thalassoma lucasanum,THA_LUC,5,6,0.12
970,Guanacaste,10.938896,-85.732617,CUAJINIQUIL,SR_HACHAL,100,Labridae,Thalassoma lucasanum,THA_LUC,10,64,1.28
971,Guanacaste,10.938896,-85.732617,CUAJINIQUIL,SR_HACHAL,100,Labridae,Thalassoma lucasanum,THA_LUC,15,25,0.5
972,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,100,Actiniaria,Anthopleura sp,ANT_SP,5,100,2
973,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,100,Gastropoda,Conus purpurascens,CON_PUR,5,4,0.08
974,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,100,Demospongiae,Demospongiae morada,DEM_MOR,10,3,0.06
975,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,100,Demospongiae,Demospongiae morada,DEM_MOR,5,1,0.02
976,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,100,Echinoidea,Diadema mexicanum,DIA_MEX,5,50,1
977,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,100,Echinoidea,Diadema mexicanum,DIA_MEX,10,300,6
978,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,100,Asteroidea,Phataria unifascialis,PHA_UNI,5,1,0.02
979,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,100,Hexacorallia,Pocillopora sp,POC_SP,20,5,0.1
980,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,100,Hexacorallia,Pocillopora sp,POC_SP,5,1,0.02
981,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,100,Hexacorallia,Pocillopora sp,POC_SP,15,3,0.06
982,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,100,Polychaeta,Sabellidae sp,SAB_SP,5,4,0.08
983,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,100,Echinoidea,Tripneustes depressus,TRI_DEP,15,1,0.02
984,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,100,Actiniaria,Anthopleura sp,ANT_SP,5,90,1.8
985,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,100,Demospongiae,Demospongiae morada,DEM_MOR,5,2,0.04
986,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,100,Demospongiae,Demospongiae morada,DEM_MOR,10,2,0.04
987,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,100,Echinoidea,Diadema mexicanum,DIA_MEX,15,350,7
988,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,100,Echinoidea,Diadema mexicanum,DIA_MEX,10,250,5
989,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,100,Gastropoda,Elysia diomedea,ELY_DIO,5,4,0.08
990,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,100,Ophiuroidea,Ophiocoma aethiops,OPH_AET,5,1,0.02
991,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,100,Ophiuroidea,Ophiocoma aethiops,OPH_AET,10,2,0.04
992,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,100,Asteroidea,Phataria unifascialis,PHA_UNI,5,1,0.02
993,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,100,Hexacorallia,Pocillopora sp,POC_SP,10,4,0.08
994,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,100,Hexacorallia,Pocillopora sp,POC_SP,15,3,0.06
995,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,100,Hexacorallia,Pocillopora sp,POC_SP,5,2,0.04
996,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,100,Hexacorallia,Pocillopora sp,POC_SP,25,2,0.04
997,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,100,Hexacorallia,Pocillopora sp,POC_SP,15,5,0.1
998,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,100,Hexacorallia,Pocillopora sp,POC_SP,20,4,0.08
999,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,100,Polychaeta,Sabellidae sp,SAB_SP,5,3,0.06
1000,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,100,Echinoidea,Tripneustes depressus,TRI_DEP,15,2,0.04
1001,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,100,Gastropoda,Vasula melones,VAS_MEL,5,4,0.08
1002,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,100,Cirripedia,Balanus sp,BAL_SP,5,1000,20
1003,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,100,Echinoidea,Diadema mexicanum,DIA_MEX,10,250,5
1004,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,100,Dendrochirotida,Dendrochirotida sp,DEN_SP,5,300,6
1005,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,100,Gastropoda,Opeatostoma pseudodon,OPE_PSE,5,6,0.12
1006,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,100,Hydrozoa,Plumularia sp,PLU_SP,20,2,0.04
1007,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,100,Tunicata,Rhopalaea birkelandi,RHO_BIR,5,7,0.14
1008,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,100,Polychaeta,Sabellidae sp,SAB_SP,5,2,0.04
1009,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,100,Echinoidea,Tripneustes depressus,TRI_DEP,10,4,0.08
1010,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,100,Gastropoda,Turridae sp,TUR_SP,5,3,0.06
1011,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,100,Cirripedia,Balanus sp,BAL_SP,5,1000,20
1012,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,100,Echinoidea,Diadema mexicanum,DIA_MEX,10,500,10
1013,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,100,Dendrochirotida,Dendrochirotida sp,DEN_SP,5,200,4
1014,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,100,Gastropoda,Opeatostoma pseudodon,OPE_PSE,5,4,0.08
1015,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,100,Echinoidea,Toxopneustes roseus,TOX_ROS,10,5,0.1
1016,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,100,Echinoidea,Tripneustes depressus,TRI_DEP,10,3,0.06
1017,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,100,Echinoidea,Tripneustes depressus,TRI_DEP,15,2,0.04
1018,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,100,Gastropoda,Turridae sp,TUR_SP,5,2,0.04
1019,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,100,Cirripedia,Balanus sp,BAL_SP,5,500,10
1020,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,100,Bivalvia,Crassostrea sp,CAS_SP,5,6,0.12
1021,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,100,Echinoidea,Diadema mexicanum,DIA_MEX,5,27,0.54
1022,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,100,Echinoidea,Diadema mexicanum,DIA_MEX,10,22,0.44
1023,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,100,Gastropoda,Opeatostoma pseudodon,OPE_PSE,5,1,0.02
1024,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,100,Ophiuroidea,Ophiocoma aethiops,OPH_AET,10,1,0.02
1025,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,100,Crustacea,Macrura sp,MAC_SP,10,4,0.08
1026,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,100,Hydrozoa,Plumularia sp,PLU_SP,15,1,0.02
1027,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,100,Tunicata,Rhopalaea birkelandi,RHO_BIR,5,3,0.06
1028,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,100,Polychaeta,Sabellidae sp,SAB_SP,5,1,0.02
1029,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,100,Gastropoda,Turridae sp,TUR_SP,5,5,0.1
1030,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,100,Gastropoda,Turridae sp,TUR_SP,5,16,0.32
1031,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,100,Cirripedia,Balanus sp,BAL_SP,5,500,10
1032,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,100,Gastropoda,Conus nux,CON_NUX,5,14,0.28
1033,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,100,Gastropoda,Conus purpurascens,CON_PUR,5,2,0.04
1034,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,100,Bivalvia,Crassostrea sp,CAS_SP,5,6,0.12
1035,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,100,Echinoidea,Diadema mexicanum,DIA_MEX,5,111,2.22
1036,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,100,Echinoidea,Diadema mexicanum,DIA_MEX,10,47,0.94
1037,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,100,Dendrochirotida,Dendrochirotida sp,DEN_SP,5,3,0.06
1038,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,100,Dendrochirotida,Dendrochirotida sp,DEN_SP,5,21,0.42
1039,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,100,Tunicata,Rhopalaea birkelandi,RHO_BIR,5,23,0.46
1040,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,100,Polychaeta,Sabellidae sp,SAB_SP,5,2,0.04
1041,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,100,Gastropoda,Turridae sp,TUR_SP,5,4,0.08
1042,Guanacaste,10.938896,-85.732617,CUAJINIQUIL,SR_HACHAL,100,Demospongiae,Demospongiae verde,DEM_VER,10,2,0.04
1043,Guanacaste,10.938896,-85.732617,CUAJINIQUIL,SR_HACHAL,100,Demospongiae,Demospongiae verde,DEM_VER,5,1,0.02
1044,Guanacaste,10.938896,-85.732617,CUAJINIQUIL,SR_HACHAL,100,Echinoidea,Diadema mexicanum,DIA_MEX,10,108,2.16
1045,Guanacaste,10.938896,-85.732617,CUAJINIQUIL,SR_HACHAL,100,Echinoidea,Diadema mexicanum,DIA_MEX,5,120,2.4
1046,Guanacaste,10.938896,-85.732617,CUAJINIQUIL,SR_HACHAL,100,Caridea,Periclimenes soror,PER_SP,5,1,0.02
1047,Guanacaste,10.938896,-85.732617,CUAJINIQUIL,SR_HACHAL,100,Asteroidea,Pharia pyramidata,PHA_PYR,15,1,0.02
1048,Guanacaste,10.938896,-85.732617,CUAJINIQUIL,SR_HACHAL,100,Asteroidea,Phataria unifascialis,PHA_UNI,10,2,0.04
1049,Guanacaste,10.938896,-85.732617,CUAJINIQUIL,SR_HACHAL,100,Hexacorallia,Pocillopora sp,POC_SP,5,1,0.02
1050,Guanacaste,10.938896,-85.732617,CUAJINIQUIL,SR_HACHAL,100,Hexacorallia,Pocillopora sp,POC_SP,10,2,0.04
1051,Guanacaste,10.938896,-85.732617,CUAJINIQUIL,SR_HACHAL,100,Hexacorallia,Pocillopora sp,POC_SP,15,7,0.14
1052,Guanacaste,10.938896,-85.732617,CUAJINIQUIL,SR_HACHAL,100,Hexacorallia,Pocillopora sp,POC_SP,20,2,0.04
1053,Guanacaste,10.938896,-85.732617,CUAJINIQUIL,SR_HACHAL,100,Hexacorallia,Pocillopora sp,POC_SP,25,2,0.04
1054,Guanacaste,10.938896,-85.732617,CUAJINIQUIL,SR_HACHAL,100,Hexacorallia,Pocillopora sp,POC_SP,30,3,0.06
1055,Guanacaste,10.938896,-85.732617,CUAJINIQUIL,SR_HACHAL,100,Tunicata,Rhopalaea birkelandi,RHO_BIR,5,6,0.12
1056,Guanacaste,10.938896,-85.732617,CUAJINIQUIL,SR_HACHAL,100,Polychaeta,Sabellidae sp,SAB_SP,5,1,0.02
1057,Guanacaste,10.938896,-85.732617,CUAJINIQUIL,SR_HACHAL,100,Echinoidea,Toxopneustes roseus,TOX_ROS,10,33,0.66
1058,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,100,Demospongiae,Demospongiae morada,DEM_MOR,10,4,0.08
1059,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,100,Demospongiae,Demospongiae morada,DEM_MOR,15,20,0.4
1060,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,100,Echinoidea,Diadema mexicanum,DIA_MEX,15,500,10
1061,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,100,Cephalopoda,Euaxoctopus panamensis,EUA_PAN,35,2,0.04
1062,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,100,Gastropoda,Lobatus galeatus,LOB_GAL,5,2,0.04
1063,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,100,Gastropoda,Opeatostoma pseudodon,OPE_PSE,5,22,0.44
1064,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,100,Gastropoda,Opeatostoma pseudodon,OPE_PSE,10,2,0.04
1065,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,100,Ophiuroidea,Ophiocoma aethiops,OPH_AET,20,15,0.3
1066,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,100,Crustacea,Trapezia ferruginea,TRA_FER,5,10,0.2
1067,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,100,Hydrozoa,Plumularia sp,PLU_SP,10,10,0.2
1068,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,100,Hydrozoa,Plumularia sp,PLU_SP,15,3,0.06
1069,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,100,Hexacorallia,Pocillopora sp,POC_SP,15,35,0.7
