Dia,Provincia,Latitud,Longitud,Localidad,SitioCodigo,Profundidad,Transecto,Area_(m2),Phylum,Taxa,Especie,NivelTrofico,Talla_(cm),Abundancia,Densidad_(org/m2)
21-May-16,Guanacaste,10.931550,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,2,2,50,Chordata,Blenniidae,Ophioblennius steindachneri,Carnivoros,10,10,0.2
21-May-16,Guanacaste,10.931550,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,2,2,50,Chordata,Scorpaeninae,Scorpaena mystes,Carnivoros,20,1,0.02
21-May-16,Guanacaste,10.931550,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,2,2,50,Chordata,Serranidae,Serranus psittacinus,Carnivoros,20,4,0.08
21-May-16,Guanacaste,10.931550,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,2,2,50,Chordata,Serranidae,Serranus psittacinus,Carnivoros,15,4,0.08
21-May-16,Guanacaste,10.931550,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,2,2,50,Chordata,Labridae,Thalassoma lucasanum,Carnivoros,15,12,0.24
21-May-16,Guanacaste,10.931550,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,2,2,50,Chordata,Labridae,Thalassoma lucasanum,Carnivoros,20,8,0.16
21-May-16,Guanacaste,10.931550,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,2,2,50,Chordata,Labridae,Thalassoma lucasanum,Carnivoros,10,16,0.32
21-May-16,Guanacaste,10.931550,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,2,2,50,Chordata,Labridae,Thalassoma lucasanum,Carnivoros,5,20,0.4
22-May-16,Guanacaste,10.938896,-85.732617,CUAJINIQUIL,SR_HACHAL,2,1,50,Chordata,Pomacentridae,Abudefduf concolor,Herbivoros,10,6,0.12
22-May-16,Guanacaste,10.938896,-85.732617,CUAJINIQUIL,SR_HACHAL,2,1,50,Chordata,Pomacentridae,Abudefduf concolor,Herbivoros,20,8,0.16
22-May-16,Guanacaste,10.938896,-85.732617,CUAJINIQUIL,SR_HACHAL,2,1,50,Chordata,Apogonidae,Apogon dovii,Planctivoros,5,6,0.12
22-May-16,Guanacaste,10.938896,-85.732617,CUAJINIQUIL,SR_HACHAL,2,1,50,Chordata,Cirrhitidae,Cirrhitichthys oxycephalus,Carnivoros,5,8,0.16
22-May-16,Guanacaste,10.938896,-85.732617,CUAJINIQUIL,SR_HACHAL,2,1,50,Chordata,Cirrhitidae,Cirrhitichthys oxycephalus,Carnivoros,10,6,0.12
22-May-16,Guanacaste,10.938896,-85.732617,CUAJINIQUIL,SR_HACHAL,2,1,50,Chordata,Diodontidae,Diodon holocanthus,Carnivoros,20,4,0.08
22-May-16,Guanacaste,10.938896,-85.732617,CUAJINIQUIL,SR_HACHAL,2,1,50,Chordata,Serranidae,Epinephelus labriformis,Carnivoros,10,6,0.12
22-May-16,Guanacaste,10.938896,-85.732617,CUAJINIQUIL,SR_HACHAL,2,1,50,Chordata,Serranidae,Epinephelus labriformis,Carnivoros,5,12,0.24
22-May-16,Guanacaste,10.938896,-85.732617,CUAJINIQUIL,SR_HACHAL,2,1,50,Chordata,Serranidae,Epinephelus labriformis,Carnivoros,15,2,0.04
22-May-16,Guanacaste,10.938896,-85.732617,CUAJINIQUIL,SR_HACHAL,2,1,50,Chordata,Fistulariidae,Fistularia commersonii,Piscivoros,25,20,0.4
22-May-16,Guanacaste,10.938896,-85.732617,CUAJINIQUIL,SR_HACHAL,2,1,50,Chordata,Fistulariidae,Fistularia commersonii,Piscivoros,35,1,0.02
22-May-16,Guanacaste,10.938896,-85.732617,CUAJINIQUIL,SR_HACHAL,2,1,50,Chordata,Haemulidae,Haemulon steindachneri,Carnivoros,10,25,0.5
22-May-16,Guanacaste,10.938896,-85.732617,CUAJINIQUIL,SR_HACHAL,2,1,50,Chordata,Pomacanthidae,Holacanthus passer,Carnivoros,30,1,0.02
22-May-16,Guanacaste,10.938896,-85.732617,CUAJINIQUIL,SR_HACHAL,2,1,50,Chordata,Chaetodontidae,Johnrandallia nigrirostris,Carnivoros,15,6,0.12
22-May-16,Guanacaste,10.938896,-85.732617,CUAJINIQUIL,SR_HACHAL,2,1,50,Chordata,Pomacanthidae,Pomacanthus zonipectus,Carnivoros,25,1,0.02
22-May-16,Guanacaste,10.938896,-85.732617,CUAJINIQUIL,SR_HACHAL,2,1,50,Chordata,Scaridae,Scarus ghobban,Herbivoros,15,15,0.3
22-May-16,Guanacaste,10.938896,-85.732617,CUAJINIQUIL,SR_HACHAL,2,1,50,Chordata,Serranidae,Serranus psittacinus,Carnivoros,10,4,0.08
22-May-16,Guanacaste,10.938896,-85.732617,CUAJINIQUIL,SR_HACHAL,2,1,50,Chordata,Serranidae,Serranus psittacinus,Carnivoros,15,6,0.12
22-May-16,Guanacaste,10.938896,-85.732617,CUAJINIQUIL,SR_HACHAL,2,1,50,Chordata,Serranidae,Serranus psittacinus,Carnivoros,20,4,0.08
22-May-16,Guanacaste,10.938896,-85.732617,CUAJINIQUIL,SR_HACHAL,2,1,50,Chordata,Labridae,Thalassoma lucasanum,Carnivoros,10,25,0.5
22-May-16,Guanacaste,10.938896,-85.732617,CUAJINIQUIL,SR_HACHAL,2,1,50,Chordata,Labridae,Thalassoma lucasanum,Carnivoros,15,10,0.2
22-May-16,Guanacaste,10.938896,-85.732617,CUAJINIQUIL,SR_HACHAL,2,1,50,Chordata,Labridae,Thalassoma lucasanum,Carnivoros,20,12,0.24
